age_group,n,prefrail,frail,fi,source,lb,meas,sex,n_frail,n_prefrail,n_robust,robust,country
"[75,80)",31970,0.265217391304348,0.0556771973725368,efi,imrd-emis,3-year lookback,yes,Female,1780.0000000000014,8479.000000000005,21710.999999999993,0.6791054113231152,UK
"[80,120]",64298,0.386792746275156,0.13558742107064,efi,imrd-emis,3-year lookback,yes,Female,8718.000000000011,24869.999999999978,30710.000000000007,0.477619832654204,UK
"[40,45)",56050,0.00743978590544157,1.9625334522747e-4,efi,imrd-emis,3-year lookback,yes,Male,10.999999999999694,417,55622,0.992363960749331,UK
"[45,50)",56112,0.0147027373823781,5.1682349586541e-4,efi,imrd-emis,3-year lookback,yes,Male,28.999999999999883,825,55258,0.9847804391217565,UK
"[50,55)",56983,0.0269203095660109,0.00142147658073461,efi,imrd-emis,3-year lookback,yes,Male,81.00000000000028,1533.999999999999,55368,0.9716582138532545,UK
"[55,60)",52084,0.046789801090546,0.00307196067890331,efi,imrd-emis,3-year lookback,yes,Male,160,2436.9999999999977,49487,0.9501382382305507,UK
"[60,65)",46881,0.0797124634713423,0.00701776839231245,efi,imrd-emis,3-year lookback,yes,Male,328.99999999999994,3736.999999999998,42815,0.9132697681363452,UK
"[65,70)",43151,0.125744478691108,0.0153646497184306,efi,imrd-emis,3-year lookback,yes,Male,662.9999999999989,5426.000000000001,37062,0.8588908715904614,UK
"[70,75)",36252,0.192513516495642,0.0316948030453492,efi,imrd-emis,3-year lookback,yes,Male,1148.999999999999,6979.000000000014,28123.999999999985,0.7757916804590087,UK
"[75,80)",29396,0.274289018914138,0.0605524561164784,efi,imrd-emis,3-year lookback,yes,Male,1779.999999999999,8063,19553,0.6651585249693835,UK
"[80,120]",43290,0.380503580503581,0.134904134904135,efi,imrd-emis,3-year lookback,yes,Male,5840.000000000004,16472.000000000022,20977.999999999978,0.4845922845922841,UK
"[40,45)",359828,0.00135064530831397,2.7791055726580926e-6,efi,imrd-uk,1-year lookback,no,All,0.9999999999984162,485.9999999999992,359341,0.9986465755861134,UK
"[45,50)",397317,0.002370902830737171,2.2651937873277593e-5,efi,imrd-uk,1-year lookback,no,All,8.999999999997033,942.0000000000007,396366,0.9976064452313895,UK
"[50,55)",400872,0.004328064818695242,2.74401804067092e-5,efi,imrd-uk,1-year lookback,no,All,10.99999999999833,1734.999999999999,399126,0.995644495000898,UK
"[55,60)",363311,0.00779772701624779,7.706895744967209e-5,efi,imrd-uk,1-year lookback,no,All,27.99999999999782,2833.000000000001,360450,0.9921252040263026,UK
"[60,65)",340859,0.01331048908786331,1.5842327766026363e-4,efi,imrd-uk,1-year lookback,no,All,53.9999999999998,4537,336268,0.9865310876344764,UK
"[65,70)",332886,0.022875699188310693,4.0854827178072375e-4,efi,imrd-uk,1-year lookback,no,All,135.999999999998,7614.999999999994,325135,0.9767157525399086,UK
"[70,75)",275115,0.040862911873216654,9.196154335459649e-4,efi,imrd-uk,1-year lookback,no,All,252.99999999999812,11242,263620,0.9582174726932374,UK
"[75,80)",225789,0.07008755962425099,0.0021834544641235864,efi,imrd-uk,1-year lookback,no,All,493.00000000000045,15825.000000000007,209471,0.9277289859116254,UK
"[80,120]",384580,0.12087212023506125,0.004464610744188464,efi,imrd-uk,1-year lookback,no,All,1716.9999999999995,46484.999999999854,336378.0000000001,0.8746632690207502,UK
"[40,45)",187171,0.00176843634964818,0,efi,imrd-uk,1-year lookback,no,Female,0,330.9999999999995,186840,0.9982315636503518,UK
"[45,50)",206166,0.00278416421718421,2.910276185209e-5,efi,imrd-uk,1-year lookback,no,Female,5.999999999997987,573.9999999999998,205586,0.9971867330209637,UK
"[50,55)",206433,0.00489747278778102,3.390930713597e-5,efi,imrd-uk,1-year lookback,no,Female,6.999999999999695,1010.9999999999993,205415,0.995068617905083,UK
"[55,60)",184234,0.00832093967454433,7.59903166625e-5,efi,imrd-uk,1-year lookback,no,Female,13.999999999999025,1533,182687,0.9916030700087932,UK
"[60,65)",172121,0.0130896288076411,1.6267625681933e-4,efi,imrd-uk,1-year lookback,no,Female,27.999999999999897,2252.999999999994,169840,0.9867476949355395,UK
"[65,70)",168324,0.0220764715667403,3.9804187162852e-4,efi,imrd-uk,1-year lookback,no,Female,66.99999999999899,3715.9999999999945,164541,0.9775254865616312,UK
"[70,75)",142086,0.0392860661852681,8.515969201751e-4,efi,imrd-uk,1-year lookback,no,Female,120.99999999999926,5582.000000000004,136383,0.9598623368945568,UK
"[75,80)",120407,0.0682020148330247,0.00195171377079406,efi,imrd-uk,1-year lookback,no,Female,235.00000000000037,8212.000000000005,111960,0.9298462713961813,UK
"[80,120]",233184,0.119081926718814,0.00418124742692466,efi,imrd-uk,1-year lookback,no,Female,974.9999999999998,27767.999999999924,204441.0000000001,0.8767368258542614,UK
"[40,45)",172657,8.9773365690357e-4,5.79183004453e-6,efi,imrd-uk,1-year lookback,no,Male,0.9999999999984162,154.9999999999997,172501,0.9990964745130518,UK
"[45,50)",191151,0.00192517957007811,1.569439866911e-5,efi,imrd-uk,1-year lookback,no,Male,2.999999999999045,368.00000000000085,190780,0.9980591260312528,UK
"[50,55)",194439,0.00372353283034782,2.057200458755e-5,efi,imrd-uk,1-year lookback,no,Male,3.9999999999986344,723.9999999999998,193711,0.9962558951650646,UK
"[55,60)",179077,0.00725944705350213,7.817866057617e-5,efi,imrd-uk,1-year lookback,no,Male,13.999999999998796,1300.000000000001,177763,0.9926623742859217,UK
"[60,65)",168738,0.0135357773589826,1.5408503123185e-4,efi,imrd-uk,1-year lookback,no,Male,25.999999999999904,2284.000000000006,166428,0.9863101376097856,UK
"[65,70)",164562,0.0236931977005627,4.1929485543442e-4,efi,imrd-uk,1-year lookback,no,Male,68.99999999999902,3898.999999999999,160594,0.9758875074440029,UK
"[70,75)",133029,0.0425471137872193,9.9226484450758e-4,efi,imrd-uk,1-year lookback,no,Male,131.99999999999886,5659.999999999996,127237,0.956460621368273,UK
"[75,80)",105382,0.0722419388510372,0.00244823594162191,efi,imrd-uk,1-year lookback,no,Male,258.0000000000001,7613.000000000003,97511,0.925309825207341,UK
"[80,120]",151396,0.1236294221776,0.00490105418901424,efi,imrd-uk,1-year lookback,no,Male,741.9999999999999,18716.99999999993,131937.00000000006,0.8714695236333857,UK
"[40,45)",359828,0.002217726246984673,8.337316717978499e-6,efi,imrd-uk,1-year lookback,yes,All,2.9999999999967675,798.0000000000009,359027,0.9977739364362973,UK
"[45,50)",397317,0.0038306943825710984,3.271946581696322e-5,efi,imrd-uk,1-year lookback,yes,All,12.999999999998375,1522.0000000000011,395782,0.9961365861516119,UK
"[50,55)",400872,0.006585643297611206,5.737492266857889e-5,efi,imrd-uk,1-year lookback,yes,All,22.999999999998558,2639.9999999999995,398209,0.9933569817797202,UK
"[55,60)",363311,0.01177503571320437,1.5689037766541334e-4,efi,imrd-uk,1-year lookback,yes,All,56.99999999999899,4277.999999999993,358976,0.9880680739091302,UK
"[60,65)",340859,0.02016669649327139,2.875089113093628e-4,efi,imrd-uk,1-year lookback,yes,All,97.9999999999981,6873.999999999993,333887,0.9795457945954192,UK
"[65,70)",332886,0.03381337755267569,7.149594756162693e-4,efi,imrd-uk,1-year lookback,yes,All,237.9999999999974,11256,321392,0.9654716629717081,UK
"[70,75)",275115,0.058862657434163884,0.0019482761754175493,efi,imrd-uk,1-year lookback,yes,All,535.9999999999991,16193.999999999996,258385,0.9391890663904185,UK
"[75,80)",225789,0.1001288813892615,0.003999309089459631,efi,imrd-uk,1-year lookback,yes,All,903.0000000000007,22607.999999999964,202278.00000000006,0.895871809521279,UK
"[80,120]",384580,0.1715585833896719,0.008393572208643195,efi,imrd-uk,1-year lookback,yes,All,3228,65978.00000000001,315374,0.820047844401685,UK
"[40,45)",187171,0.0028797196146839,1.068541600995e-5,efi,imrd-uk,1-year lookback,yes,Female,1.9999999999983513,539.0000000000002,186630,0.9971095949693062,UK
"[45,50)",206166,0.0046176382138665,3.880368246946e-5,efi,imrd-uk,1-year lookback,yes,Female,7.999999999998691,952.0000000000009,205206,0.995343558103664,UK
"[50,55)",206433,0.00728565684750016,7.266280100565e-5,efi,imrd-uk,1-year lookback,yes,Female,14.999999999999346,1504.0000000000005,204914,0.9926416803514941,UK
"[55,60)",184234,0.0120770324695767,1.4112487380179e-4,efi,imrd-uk,1-year lookback,yes,Female,25.999999999998977,2224.9999999999936,181983,0.9877818426566215,UK
"[60,65)",172121,0.0191202700425863,2.7887358311885e-4,efi,imrd-uk,1-year lookback,yes,Female,47.99999999999958,3290.999999999997,168782,0.9806008563742948,UK
"[65,70)",168324,0.0313146075425964,6.4756065682849e-4,efi,imrd-uk,1-year lookback,yes,Female,108.99999999999875,5270.999999999996,162944,0.9680378318005751,UK
"[70,75)",142086,0.0548611404360739,0.00163985192066776,efi,imrd-uk,1-year lookback,yes,Female,232.99999999999935,7794.999999999996,134058,0.9434990076432583,UK
"[75,80)",120407,0.0930925942843855,0.00363766226216084,efi,imrd-uk,1-year lookback,yes,Female,438.0000000000003,11209.000000000005,108760,0.9032697434534537,UK
"[80,120]",233184,0.162927130506381,0.00750909153286675,efi,imrd-uk,1-year lookback,yes,Female,1751.0000000000002,37991.99999999995,193441.00000000006,0.8295637779607523,UK
"[40,45)",172657,0.00150008398153565,5.79183004453e-6,efi,imrd-uk,1-year lookback,yes,Male,0.9999999999984162,259.00000000000074,172397,0.9984941241884198,UK
"[45,50)",191151,0.00298193574713185,2.615733111519e-5,efi,imrd-uk,1-year lookback,yes,Male,4.999999999999684,570.0000000000002,190576,0.996991906921753,UK
"[50,55)",194439,0.00584244930286619,4.114400917511e-5,efi,imrd-uk,1-year lookback,yes,Male,7.999999999999213,1135.999999999999,193295,0.9941164066879586,UK
"[55,60)",179077,0.0114643421544922,1.7310989127582e-4,efi,imrd-uk,1-year lookback,yes,Male,31.000000000000018,2052.9999999999995,176993,0.988362547954232,UK
"[60,65)",168738,0.02123410257322,2.9631736775355e-4,efi,imrd-uk,1-year lookback,yes,Male,49.999999999998515,3582.9999999999964,165105,0.9784695800590264,UK
"[65,70)",164562,0.03636927115616,7.8389907755131e-4,efi,imrd-uk,1-year lookback,yes,Male,128.99999999999866,5985.000000000003,158448,0.9628468297662887,UK
"[70,75)",133029,0.0631366093107518,0.00227769884761969,efi,imrd-uk,1-year lookback,yes,Male,302.9999999999997,8399,124327,0.9345856918416285,UK
"[75,80)",105382,0.108168377901349,0.0044125182668767,efi,imrd-uk,1-year lookback,yes,Male,465.0000000000004,11398.99999999996,93518.00000000004,0.8874191038317744,UK
"[80,120]",151396,0.18485296837433,0.00975587201775476,efi,imrd-uk,1-year lookback,yes,Male,1476.9999999999995,27986.000000000062,121932.99999999994,0.8053911596079153,UK
"[40,45)",359828,0.007236790911213138,1.5840901764175585e-4,efi,imrd-uk,3-year lookback,no,All,56.999999999997726,2604.000000000001,357167,0.9926048000711452,UK
"[45,50)",397317,0.011799142749995604,2.7182325447941706e-4,efi,imrd-uk,3-year lookback,no,All,107.99999999999855,4688.000000000004,392521,0.987929033995525,UK
"[50,55)",400872,0.01940769123311182,5.637709792652013e-4,efi,imrd-uk,3-year lookback,no,All,225.99999999999974,7780.000000000002,392866,0.980028537787623,UK
"[55,60)",363311,0.03170561860224435,0.001268885335153626,efi,imrd-uk,3-year lookback,no,All,460.99999999999903,11518.999999999996,351331,0.967025496062602,UK
"[60,65)",340859,0.05102696422861064,0.0023822166937061936,efi,imrd-uk,3-year lookback,no,All,811.9999999999994,17392.999999999993,322654,0.9465908190776832,UK
"[65,70)",332886,0.07965189284019154,0.004728345439579915,efi,imrd-uk,3-year lookback,no,All,1573.9999999999995,26515,304797,0.9156197617202285,UK
"[70,75)",275115,0.1267033785871363,0.010352034603711162,efi,imrd-uk,3-year lookback,no,All,2847.9999999999964,34858,237409,0.8629445868091525,UK
"[75,80)",225789,0.1984109057571451,0.022853194796912155,efi,imrd-uk,3-year lookback,no,All,5159.999999999998,44799.00000000004,175829.99999999997,0.7787358994459428,UK
"[80,120]",384580,0.31456393988246883,0.04707473087524055,efi,imrd-uk,3-year lookback,no,All,18104.00000000001,120974.99999999985,245501.00000000012,0.6383613292422906,UK
"[40,45)",187171,0.00970770044504758,2.2973644421411e-4,efi,imrd-uk,3-year lookback,no,Female,42.99999999999918,1817.0000000000007,185311,0.9900625631107383,UK
"[45,50)",206166,0.0150170251156835,3.2983130099046e-4,efi,imrd-uk,3-year lookback,no,Female,67.99999999999918,3096.0000000000045,203002,0.984653143583326,UK
"[50,55)",206433,0.0231358358402,7.0725126312169e-4,efi,imrd-uk,3-year lookback,no,Female,145.99999999999983,4776.000000000006,201511,0.9761569128966784,UK
"[55,60)",184234,0.0347981371516658,0.00146009965587242,efi,imrd-uk,3-year lookback,no,Female,268.99999999999943,6410.999999999996,177554,0.9637417631924617,UK
"[60,65)",172121,0.0533868615683153,0.0025272918470146,efi,imrd-uk,3-year lookback,no,Female,435,9188.999999999998,162497,0.9440858465846701,UK
"[65,70)",168324,0.0800064161973337,0.00496661201017086,efi,imrd-uk,3-year lookback,no,Female,835.9999999999999,13466.999999999998,154021,0.9150269717924955,UK
"[70,75)",142086,0.126514927579072,0.0105992145601959,efi,imrd-uk,3-year lookback,no,Female,1505.9999999999945,17976.000000000025,122603.99999999997,0.862885857860732,UK
"[75,80)",120407,0.199971762439061,0.022880729525692,efi,imrd-uk,3-year lookback,no,Female,2754.9999999999964,24078.00000000002,93573.99999999999,0.777147508035247,UK
"[80,120]",233184,0.321029744750926,0.0470315287498285,efi,imrd-uk,3-year lookback,no,Female,10967.00000000001,74858.99999999993,147358.00000000006,0.6319387264992454,UK
"[40,45)",172657,0.00455817024505233,8.108562062354e-5,efi,imrd-uk,3-year lookback,no,Male,13.999999999998545,787.0000000000002,171856,0.9953607441343241,UK
"[45,50)",191151,0.00832849422707702,2.0925864892153e-4,efi,imrd-uk,3-year lookback,no,Male,39.99999999999938,1591.9999999999993,189519,0.9914622471240014,UK
"[50,55)",194439,0.0154495754452553,4.1144009175114e-4,efi,imrd-uk,3-year lookback,no,Male,79.99999999999991,3003.9999999999955,191355,0.9841389844629935,UK
"[55,60)",179077,0.0285240427302222,0.00107216448790185,efi,imrd-uk,3-year lookback,no,Male,191.9999999999996,5108.000000000001,173777,0.9704037927818759,UK
"[60,65)",168738,0.0486197537010039,0.00223423295286183,efi,imrd-uk,3-year lookback,no,Male,376.99999999999943,8203.999999999996,160157,0.9491460133461342,UK
"[65,70)",164562,0.0792892648363535,0.00448463193203777,efi,imrd-uk,3-year lookback,no,Male,737.9999999999995,13048.000000000004,150776,0.9162261032316088,UK
"[70,75)",133029,0.12690465988619,0.0100880259191605,efi,imrd-uk,3-year lookback,no,Male,1342.000000000002,16881.99999999997,114805.00000000003,0.8630073141946495,UK
"[75,80)",105382,0.196627507543983,0.0228217342620182,efi,imrd-uk,3-year lookback,no,Male,2405.000000000002,20721.00000000002,82255.99999999999,0.7805507581939989,UK
"[80,120]",151396,0.304605141483262,0.0471412718962192,efi,imrd-uk,3-year lookback,no,Male,7137.000000000002,46115.999999999935,98143.00000000006,0.6482535866205188,UK
"[40,45)",359828,0.010002000956012301,2.667941349755954e-4,efi,imrd-uk,3-year lookback,yes,All,95.99999999999855,3598.9999999999945,356133,0.9897312049090121,UK
"[45,50)",397317,0.016170966759539645,4.4297122952201035e-4,efi,imrd-uk,3-year lookback,yes,All,175.9999999999966,6425.000000000013,390716,0.9833860620109384,UK
"[50,55)",400872,0.025836177133848236,9.080205152766948e-4,efi,imrd-uk,3-year lookback,yes,All,363.9999999999992,10357.000000000011,390151,0.973255802350875,UK
"[55,60)",363311,0.04128694149089897,0.0020615946117788866,efi,imrd-uk,3-year lookback,yes,All,748.9999999999991,14999.999999999995,347562,0.9566514638973221,UK
"[60,65)",340859,0.06515890734878645,0.003907774182286516,efi,imrd-uk,3-year lookback,yes,All,1331.9999999999995,22210,317317,0.930933318468927,UK
"[65,70)",332886,0.0995686210895022,0.0076062075305059415,efi,imrd-uk,3-year lookback,yes,All,2532.000000000001,33145.00000000003,297209,0.892825171379992,UK
"[70,75)",275115,0.1543427294040674,0.016527633898551494,efi,imrd-uk,3-year lookback,yes,All,4546.9999999999945,42462,228106,0.829129636697381,UK
"[75,80)",225789,0.23657042637152398,0.03462524746555415,efi,imrd-uk,3-year lookback,yes,All,7818.0000000000055,53415.00000000003,164555.99999999997,0.7288043261629219,UK
"[80,120]",384580,0.3622211243434393,0.07184200946487075,efi,imrd-uk,3-year lookback,yes,All,27628.999999999993,139302.99999999988,217648.00000000012,0.5659368661916899,UK
"[40,45)",187171,0.0133514273044435,4.0070310037345e-4,efi,imrd-uk,3-year lookback,yes,Female,74.999999999999,2498.9999999999945,184597,0.9862478695951831,UK
"[45,50)",206166,0.0204495406614088,5.2870017364647e-4,efi,imrd-uk,3-year lookback,yes,Female,108.99999999999814,4216.000000000007,201841,0.9790217591649447,UK
"[50,55)",206433,0.0303585182601619,0.0010899420150848,efi,imrd-uk,3-year lookback,yes,Female,225.0000000000005,6267.000000000002,199941,0.9685515397247533,UK
"[55,60)",184234,0.0447365849951692,0.00218200766416622,efi,imrd-uk,3-year lookback,yes,Female,401.9999999999994,8242.000000000002,175590,0.9530814073406646,UK
"[60,65)",172121,0.0665229693064763,0.00396813869312867,efi,imrd-uk,3-year lookback,yes,Female,682.9999999999999,11450.000000000007,159988,0.9295088920003951,UK
"[65,70)",168324,0.0985183336897887,0.00766973218317055,efi,imrd-uk,3-year lookback,yes,Female,1290.9999999999998,16582.999999999993,150450,0.8938119341270407,UK
"[70,75)",142086,0.151288656165984,0.0161873794744028,efi,imrd-uk,3-year lookback,yes,Female,2299.9999999999964,21496.000000000004,118290,0.8325239643596132,UK
"[75,80)",120407,0.233383441162059,0.0339349041168703,efi,imrd-uk,3-year lookback,yes,Female,4086.0000000000023,28101.00000000004,88219.99999999996,0.7326816547210707,UK
"[80,120]",233184,0.36460477562783,0.0698332647179909,efi,imrd-uk,3-year lookback,yes,Female,16283.999999999989,85019.99999999991,131880.0000000001,0.5655619596541791,UK
"[40,45)",172657,0.00637101304899309,1.2162843093532e-4,efi,imrd-uk,3-year lookback,yes,Male,20.999999999999545,1100,171536,0.9935073585200715,UK
"[45,50)",191151,0.0115563088866917,3.5050823694356e-4,efi,imrd-uk,3-year lookback,yes,Male,66.99999999999844,2209.0000000000055,188875,0.9880931828763647,UK
"[50,55)",194439,0.0210348746907771,7.148771594176e-4,efi,imrd-uk,3-year lookback,yes,Male,138.99999999999872,4090.0000000000086,190210,0.9782502481498053,UK
"[55,60)",179077,0.0377379562981287,0.00193771394428095,efi,imrd-uk,3-year lookback,yes,Male,346.9999999999997,6757.999999999993,171972,0.9603243297575903,UK
"[60,65)",168738,0.0637674975405658,0.00384619943344119,efi,imrd-uk,3-year lookback,yes,Male,648.9999999999995,10759.999999999993,157329,0.932386303025993,UK
"[65,70)",164562,0.100642918778333,0.00754123066078439,efi,imrd-uk,3-year lookback,yes,Male,1241.000000000001,16562.000000000033,146758.99999999997,0.8918158505608826,UK
"[70,75)",133029,0.157604732802622,0.0168910538303678,efi,imrd-uk,3-year lookback,yes,Male,2246.9999999999977,20966,109816,0.8255042133670102,UK
"[75,80)",105382,0.24021180087681,0.0354140175741588,efi,imrd-uk,3-year lookback,yes,Male,3732.000000000003,25313.99999999999,76336.00000000001,0.7243741815490313,UK
"[80,120]",151396,0.358549763534043,0.0749359296150493,efi,imrd-uk,3-year lookback,yes,Male,11345.000000000004,54282.99999999997,85768.00000000003,0.5665143068509078,UK
"[40,45)",13190,0.005989385898407887,0,efi,ukbb,1-year lookback,no,All,0,79.00000000000003,13111,0.9940106141015921,UK
"[45,50)",26075,0.009357622243528301,1.5340364333652726e-4,efi,ukbb,1-year lookback,no,All,3.9999999999999485,244.00000000000045,25827,0.9904889741131352,UK
"[50,55)",30363,0.015973388663834298,3.6228304186015393e-4,efi,ukbb,1-year lookback,no,All,10.999999999999854,485.0000000000008,29867,0.9836643282943056,UK
"[55,60)",35913,0.02442012641661792,4.455211204856106e-4,efi,ukbb,1-year lookback,no,All,15.999999999999734,876.9999999999994,35020,0.9751343524628965,UK
"[60,65)",49226,0.03467679681469139,9.954089302401136e-4,efi,ukbb,1-year lookback,no,All,48.99999999999983,1706.9999999999982,47470,0.9643277942550684,UK
"[65,70)",43590,0.05420968111952284,0.0025923376921312196,efi,ukbb,1-year lookback,no,All,112.99999999999986,2363.0000000000005,41114,0.943197981188346,UK
"[70,75)",11209,0.06691051833348201,0.002765634757783925,efi,ukbb,1-year lookback,no,All,31.000000000000014,749.9999999999998,10428,0.930323846908734,UK
"[40,45)",7159,0.00754295292638637,0,efi,ukbb,1-year lookback,no,Female,0,54.00000000000002,7105,0.9924570470736136,UK
"[45,50)",14635,0.010454390160574,6.832934745473e-5,efi,ukbb,1-year lookback,no,Female,0.9999999999999736,153.00000000000048,14481,0.9894772804919713,UK
"[50,55)",17563,0.0166827990662188,2.8468940386038e-4,efi,ukbb,1-year lookback,no,Female,4.999999999999854,293.0000000000008,17265,0.9830325115299209,UK
"[55,60)",20464,0.0243354182955434,2.9319781078967e-4,efi,ukbb,1-year lookback,no,Female,5.999999999999807,498.0000000000001,19960,0.975371383893667,UK
"[60,65)",27399,0.0321179605095076,8.3944669513485e-4,efi,ukbb,1-year lookback,no,Female,22.999999999999755,879.9999999999986,26496,0.9670425927953575,UK
"[65,70)",22599,0.0489844683393071,0.00212398778707022,efi,ukbb,1-year lookback,no,Female,47.99999999999991,1107.0000000000011,21444,0.9488915438736227,UK
"[70,75)",5684,0.0633356790992259,0.00175932441942294,efi,ukbb,1-year lookback,no,Female,9.999999999999991,360,5314,0.9349049964813512,UK
"[40,45)",6031,0.00414524954402255,0,efi,ukbb,1-year lookback,no,Male,0,25,6006,0.9958547504559775,UK
"[45,50)",11440,0.00795454545454545,2.6223776223776e-4,efi,ukbb,1-year lookback,no,Male,2.9999999999999747,90.99999999999996,11346,0.9917832167832168,UK
"[50,55)",12800,0.015,4.6875e-4,efi,ukbb,1-year lookback,no,Male,6,192,12602,0.98453125,UK
"[55,60)",15449,0.0245323321897857,6.4729108680173e-4,efi,ukbb,1-year lookback,no,Male,9.999999999999927,378.9999999999993,15060,0.9748203767234125,UK
"[60,65)",21827,0.0378888532551427,0.00119118522930316,efi,ukbb,1-year lookback,no,Male,26.000000000000075,826.9999999999997,20974,0.9609199615155541,UK
"[65,70)",20991,0.0598351674527178,0.00309656519460721,efi,ukbb,1-year lookback,no,Male,64.99999999999994,1255.9999999999993,19670,0.937068267352675,UK
"[70,75)",5525,0.0705882352941176,0.00380090497737557,efi,ukbb,1-year lookback,no,Male,21.000000000000025,389.9999999999998,5114,0.9256108597285068,UK
"[40,45)",13190,0.005989385898407887,0,efi,ukbb,1-year lookback,yes,All,0,79.00000000000003,13111,0.9940106141015921,UK
"[45,50)",26075,0.009357622243528301,1.5340364333652726e-4,efi,ukbb,1-year lookback,yes,All,3.9999999999999485,244.00000000000045,25827,0.9904889741131352,UK
"[50,55)",30363,0.015973388663834298,3.6228304186015393e-4,efi,ukbb,1-year lookback,yes,All,10.999999999999854,485.0000000000008,29867,0.9836643282943056,UK
"[55,60)",35913,0.024447971486648283,4.455211204856106e-4,efi,ukbb,1-year lookback,yes,All,15.999999999999734,877.9999999999998,35019,0.9751065073928661,UK
"[60,65)",49226,0.034778369154511865,9.954089302401136e-4,efi,ukbb,1-year lookback,yes,All,48.99999999999983,1712.000000000001,47465,0.9642262219152481,UK
"[65,70)",43590,0.054324386327139276,0.0025923376921312196,efi,ukbb,1-year lookback,yes,All,112.99999999999986,2368.000000000001,41109,0.9430832759807295,UK
"[70,75)",11209,0.06691051833348201,0.002765634757783925,efi,ukbb,1-year lookback,yes,All,31.000000000000014,749.9999999999998,10428,0.930323846908734,UK
"[40,45)",7159,0.00754295292638637,0,efi,ukbb,1-year lookback,yes,Female,0,54.00000000000002,7105,0.9924570470736136,UK
"[45,50)",14635,0.010454390160574,6.832934745473e-5,efi,ukbb,1-year lookback,yes,Female,0.9999999999999736,153.00000000000048,14481,0.9894772804919713,UK
"[50,55)",17563,0.0166827990662188,2.8468940386038e-4,efi,ukbb,1-year lookback,yes,Female,4.999999999999854,293.0000000000008,17265,0.9830325115299209,UK
"[55,60)",20464,0.0243842845973417,2.9319781078967e-4,efi,ukbb,1-year lookback,yes,Female,5.999999999999807,499.0000000000005,19959,0.9753225175918686,UK
"[60,65)",27399,0.0321544581919048,8.3944669513485e-4,efi,ukbb,1-year lookback,yes,Female,22.999999999999755,880.9999999999997,26495,0.9670060951129603,UK
"[65,70)",22599,0.0491614673215629,0.00212398778707022,efi,ukbb,1-year lookback,yes,Female,47.99999999999991,1111,21440,0.9487145448913669,UK
"[70,75)",5684,0.0633356790992259,0.00175932441942294,efi,ukbb,1-year lookback,yes,Female,9.999999999999991,360,5314,0.9349049964813512,UK
"[40,45)",6031,0.00414524954402255,0,efi,ukbb,1-year lookback,yes,Male,0,25,6006,0.9958547504559775,UK
"[45,50)",11440,0.00795454545454545,2.6223776223776e-4,efi,ukbb,1-year lookback,yes,Male,2.9999999999999747,90.99999999999996,11346,0.9917832167832168,UK
"[50,55)",12800,0.015,4.6875e-4,efi,ukbb,1-year lookback,yes,Male,6,192,12602,0.98453125,UK
"[55,60)",15449,0.0245323321897857,6.4729108680173e-4,efi,ukbb,1-year lookback,yes,Male,9.999999999999927,378.9999999999993,15060,0.9748203767234125,UK
"[60,65)",21827,0.0380721125211894,0.00119118522930316,efi,ukbb,1-year lookback,yes,Male,26.000000000000075,831.0000000000011,20970,0.9607367022495075,UK
"[65,70)",20991,0.0598828069172503,0.00309656519460721,efi,ukbb,1-year lookback,yes,Male,64.99999999999994,1257.0000000000011,19669,0.9370206278881426,UK
"[70,75)",5525,0.0705882352941176,0.00380090497737557,efi,ukbb,1-year lookback,yes,Male,21.000000000000025,389.9999999999998,5114,0.9256108597285068,UK
"[40,45)",13190,0.015011372251705813,5.307050796057576e-4,efi,ukbb,3-year lookback,no,All,6.999999999999942,197.99999999999966,12985,0.9844579226686884,UK
"[45,50)",26075,0.022550335570469787,8.053691275167768e-4,efi,ukbb,3-year lookback,no,All,20.999999999999954,587.9999999999997,25466,0.9766442953020135,UK
"[50,55)",30363,0.0372163488456345,0.0016138062773770727,efi,ukbb,3-year lookback,no,All,49.00000000000006,1130.0000000000005,29184,0.9611698448769884,UK
"[55,60)",35913,0.054297886559184695,0.0032021830534903766,efi,ukbb,3-year lookback,no,All,114.9999999999999,1950,33848,0.9424999303873249,UK
"[60,65)",49226,0.07947019867549672,0.005078616991021002,efi,ukbb,3-year lookback,no,All,249.99999999999983,3912.0000000000014,45064,0.9154511843334823,UK
"[65,70)",43590,0.1185822436338609,0.009727001605872908,efi,ukbb,3-year lookback,no,All,424.00000000000006,5168.999999999996,37997,0.8716907547602661,UK
"[70,75)",11209,0.1514854135070033,0.011865465251137443,efi,ukbb,3-year lookback,no,All,132.9999999999996,1698,9378,0.8366491212418592,UK
"[40,45)",7159,0.0181589607487079,8.3810588070959e-4,efi,ukbb,3-year lookback,no,Female,5.999999999999955,129.99999999999986,7023,0.9810029333705825,UK
"[45,50)",14635,0.0248035531260676,7.5162282200205e-4,efi,ukbb,3-year lookback,no,Female,11.000000000000002,362.9999999999993,14261,0.9744448240519303,UK
"[50,55)",17563,0.0405967089904914,0.0015373227808461,efi,ukbb,3-year lookback,no,Female,27.000000000000057,713.0000000000005,16823,0.9578659682286625,UK
"[55,60)",20464,0.0556587177482408,0.00293197810789679,efi,ukbb,3-year lookback,no,Female,59.999999999999915,1138.9999999999998,19265,0.9414093041438624,UK
