"age_group","is_female","category","N","count","percent"
"[45,50)",0,"Cancer",5494,239,0.0435020021842009
"[45,50)",1,"Cancer",10419,773,0.0741913811306267
"[50,55)",0,"Cancer",7051,498,0.0706282796766416
"[50,55)",1,"Cancer",12562,1179,0.0938544817704187
"[55,60)",0,"Cancer",8940,846,0.0946308724832215
"[55,60)",1,"Cancer",14769,1466,0.099261967634911
"[60,65)",0,"Cancer",9404,1177,0.125159506592939
"[60,65)",1,"Cancer",14518,1870,0.128805620608899
"[65,70)",0,"Cancer",9049,1706,0.188529119239695
"[65,70)",1,"Cancer",13734,2042,0.148682102810543
"[70,75)",0,"Cancer",8185,1843,0.225167990226023
"[70,75)",1,"Cancer",10854,1988,0.18315828266077
"[75,80)",0,"Cancer",5228,1276,0.24407039020658
"[75,80)",1,"Cancer",6307,1188,0.188362137307753
"[80,120]",0,"Cancer",4030,1068,0.265012406947891
"[80,120]",1,"Cancer",4551,836,0.183695891012964
"[40,45)",0,"Chronpain",4682,534,0.114053823152499
"[40,45)",1,"Chronpain",9944,1551,0.155973451327434
"[45,50)",0,"Chronpain",5494,776,0.141244994539498
"[45,50)",1,"Chronpain",10419,1845,0.177080334005183
"[50,55)",0,"Chronpain",7051,1000,0.141823854772373
"[50,55)",1,"Chronpain",12562,2468,0.196465530966407
"[55,60)",0,"Chronpain",8940,1358,0.151901565995526
"[55,60)",1,"Chronpain",14769,2885,0.195341593879071
"[60,65)",0,"Chronpain",9404,1487,0.158124202467035
"[60,65)",1,"Chronpain",14518,2878,0.198236671717867
"[65,70)",0,"Chronpain",9049,1272,0.140568018565587
"[65,70)",1,"Chronpain",13734,2565,0.186762778505898
"[70,75)",0,"Chronpain",8185,1033,0.126206475259621
"[70,75)",1,"Chronpain",10854,2099,0.193384927215773
"[75,80)",0,"Chronpain",5228,666,0.127390971690895
"[75,80)",1,"Chronpain",6307,1188,0.188362137307753
"[80,120]",0,"Chronpain",4030,504,0.125062034739454
"[80,120]",1,"Chronpain",4551,845,0.185673478356405
"[40,45)",0,"Dementia",4682,244,0.0521144809910295
"[40,45)",1,"Dementia",9944,325,0.0326830249396621
"[45,50)",0,"Dementia",5494,315,0.0573352748452858
"[45,50)",1,"Dementia",10419,408,0.0391592283328534
"[50,55)",0,"Dementia",7051,448,0.063537086938023
"[50,55)",1,"Dementia",12562,522,0.0415538926922465
"[55,60)",0,"Dementia",8940,575,0.0643176733780761
"[55,60)",1,"Dementia",14769,644,0.0436048479924165
"[60,65)",0,"Dementia",9404,601,0.063908974904296
"[60,65)",1,"Dementia",14518,690,0.0475272076043532
"[65,70)",0,"Dementia",9049,569,0.0628798762294176
"[65,70)",1,"Dementia",13734,642,0.0467453036260376
"[70,75)",0,"Dementia",8185,524,0.0640195479535736
"[70,75)",1,"Dementia",10854,639,0.0588723051409619
"[75,80)",0,"Dementia",5228,393,0.0751721499617445
"[75,80)",1,"Dementia",6307,432,0.0684953226573648
"[80,120]",0,"Dementia",4030,452,0.112158808933002
"[80,120]",1,"Dementia",4551,416,0.0914084816523841
"[40,45)",0,"Depress",4682,696,0.148654421187527
"[40,45)",1,"Depress",9944,1816,0.182622687047466
"[45,50)",0,"Depress",5494,875,0.159264652348016
"[45,50)",1,"Depress",10419,2006,0.192532872636529
"[50,55)",0,"Depress",7051,1114,0.157991774216423
"[50,55)",1,"Depress",12562,2520,0.200604999203948
"[55,60)",0,"Depress",8940,1403,0.156935123042506
"[55,60)",1,"Depress",14769,2961,0.200487507617307
"[60,65)",0,"Depress",9404,1346,0.143130582730753
"[60,65)",1,"Depress",14518,2754,0.189695550351288
"[65,70)",0,"Depress",9049,1116,0.123328544590562
"[65,70)",1,"Depress",13734,2395,0.174384738604922
