"age_group","is_female","category","N","count","percent"
"[40,45)",0,"AFIB",285649,1559,0.00545774709521126
"[40,45)",1,"AFIB",310989,646,0.00207724388965526
"[45,50)",0,"AFIB",290960,2620,0.00900467418201815
"[45,50)",1,"AFIB",319703,1082,0.00338439113802498
"[50,55)",0,"AFIB",313712,4813,0.01534209721018
"[50,55)",1,"AFIB",343985,1925,0.00559617425178423
"[55,60)",0,"AFIB",334353,8839,0.0264361318726017
"[55,60)",1,"AFIB",368232,3963,0.0107622368506811
"[60,65)",0,"AFIB",329869,14724,0.0446359009182433
"[60,65)",1,"AFIB",369056,7086,0.0192003381600624
"[65,70)",0,"AFIB",269056,20018,0.0744008682207422
"[65,70)",1,"AFIB",305014,11129,0.0364868497839443
"[70,75)",0,"AFIB",199234,23555,0.118227812521959
"[70,75)",1,"AFIB",240750,15916,0.0661100726895119
"[75,80)",0,"AFIB",150596,27454,0.182302318786688
"[75,80)",1,"AFIB",184852,20460,0.110683141107481
"[80,100]",0,"AFIB",190592,54295,0.284875545668234
"[80,100]",1,"AFIB",292955,63374,0.216326739601645
"[40,45)",0,"Anemia",285649,4664,0.0163277308865076
"[40,45)",1,"Anemia",310989,18544,0.0596291187148099
"[45,50)",0,"Anemia",290960,6329,0.0217521308770965
"[45,50)",1,"Anemia",319703,22004,0.0688263794834581
"[50,55)",0,"Anemia",313712,8983,0.0286345437853828
"[50,55)",1,"Anemia",343985,21201,0.0616335014608195
"[55,60)",0,"Anemia",334353,12959,0.0387584379383466
"[55,60)",1,"Anemia",368232,18957,0.0514811314606009
"[60,65)",0,"Anemia",329869,16866,0.051129387726643
"[60,65)",1,"Anemia",369056,21350,0.0578502991415937
"[65,70)",0,"Anemia",269056,21869,0.0812804769267364
"[65,70)",1,"Anemia",305014,26142,0.0857075412931865
"[70,75)",0,"Anemia",199234,23792,0.119417368521437
"[70,75)",1,"Anemia",240750,28986,0.120398753894081
"[75,80)",0,"Anemia",150596,25072,0.166485165608648
"[75,80)",1,"Anemia",184852,29014,0.156957998831498
"[80,100]",0,"Anemia",190592,48173,0.252754575218267
"[80,100]",1,"Anemia",292955,66739,0.227813145363622
"[40,45)",0,"Anxiety",285649,32889,0.115137808989354
"[40,45)",1,"Anxiety",310989,59444,0.191145024422086
"[45,50)",0,"Anxiety",290960,30176,0.103711850426175
"[45,50)",1,"Anxiety",319703,57254,0.179084963231499
"[50,55)",0,"Anxiety",313712,29251,0.0932415718875912
"[50,55)",1,"Anxiety",343985,59096,0.171798188874515
"[55,60)",0,"Anxiety",334353,29317,0.0876827783809327
"[55,60)",1,"Anxiety",368232,59951,0.162807686458537
"[60,65)",0,"Anxiety",329869,27399,0.0830602451276113
"[60,65)",1,"Anxiety",369056,58247,0.157826996444984
"[65,70)",0,"Anxiety",269056,23753,0.088282736679353
"[65,70)",1,"Anxiety",305014,52159,0.171005265332083
"[70,75)",0,"Anxiety",199234,17830,0.089492757260307
"[70,75)",1,"Anxiety",240750,43012,0.178658359293873
"[75,80)",0,"Anxiety",150596,14052,0.0933092512417329
"[75,80)",1,"Anxiety",184852,34249,0.185277952091403
"[80,100]",0,"Anxiety",190592,17725,0.0929997061786434
"[80,100]",1,"Anxiety",292955,55803,0.190483180010582
"[40,45)",0,"Arthritis",285649,15337,0.053691768569118
"[40,45)",1,"Arthritis",310989,15008,0.0482589416345916
"[45,50)",0,"Arthritis",290960,22579,0.0776017321968655
"[45,50)",1,"Arthritis",319703,24427,0.0764052886585362
"[50,55)",0,"Arthritis",313712,32734,0.104344111796807
"[50,55)",1,"Arthritis",343985,39273,0.114170676046921
"[55,60)",0,"Arthritis",334353,46483,0.139023726420879
"[55,60)",1,"Arthritis",368232,56898,0.154516717721436
"[60,65)",0,"Arthritis",329869,57477,0.174241896025392
"[60,65)",1,"Arthritis",369056,70347,0.190613348651695
"[65,70)",0,"Arthritis",269056,60193,0.223719225737393
"[65,70)",1,"Arthritis",305014,77959,0.255591546617532
"[70,75)",0,"Arthritis",199234,53531,0.268684059949607
"[70,75)",1,"Arthritis",240750,75915,0.315327102803738
"[75,80)",0,"Arthritis",150596,45517,0.302245743578847
"[75,80)",1,"Arthritis",184852,66065,0.35739402332677
"[80,100]",0,"Arthritis",190592,62665,0.328791344862324
"[80,100]",1,"Arthritis",292955,114905,0.392227475209503
"[40,45)",0,"CAD",285649,3848,0.0134710781413553
"[40,45)",1,"CAD",310989,2868,0.00922219113859333
"[45,50)",0,"CAD",290960,7744,0.0266153423150949
"[45,50)",1,"CAD",319703,4865,0.0152172485087722
"[50,55)",0,"CAD",313712,14639,0.0466638190442189
"[50,55)",1,"CAD",343985,8145,0.023678358067939
"[55,60)",0,"CAD",334353,25235,0.0754741246526874
"[55,60)",1,"CAD",368232,13087,0.0355400942883834
"[60,65)",0,"CAD",329869,37730,0.114378738226387
"[60,65)",1,"CAD",369056,18522,0.0501875054192318
"[65,70)",0,"CAD",269056,46957,0.174525005946717
"[65,70)",1,"CAD",305014,24438,0.0801209124827057
"[70,75)",0,"CAD",199234,49144,0.246664725900198
"[70,75)",1,"CAD",240750,28585,0.118733125649014
"[75,80)",0,"CAD",150596,49087,0.325951552498074
"[75,80)",1,"CAD",184852,29940,0.161967411767252
"[80,100]",0,"CAD",190592,76796,0.4029340161182
"[80,100]",1,"CAD",292955,65195,0.222542711337919
"[40,45)",0,"CVA",285649,1606,0.00562228469205213
"[40,45)",1,"CVA",310989,1961,0.00630568926875227
"[45,50)",0,"CVA",290960,2438,0.00837915864723673
"[45,50)",1,"CVA",319703,2705,0.00846097784506245
"[50,55)",0,"CVA",313712,4168,0.0132860713010659
"[50,55)",1,"CVA",343985,4120,0.011977266450572
"[55,60)",0,"CVA",334353,7056,0.0211034445630815
"[55,60)",1,"CVA",368232,6185,0.0167964761346108
"[60,65)",0,"CVA",329869,10295,0.0312093588667016
"[60,65)",1,"CVA",369056,8816,0.0238879736408567
"[65,70)",0,"CVA",269056,14085,0.052349696717412
"[65,70)",1,"CVA",305014,12284,0.0402735612135836
"[70,75)",0,"CVA",199234,16337,0.0819990563859582
"[70,75)",1,"CVA",240750,15714,0.0652710280373832
"[75,80)",0,"CVA",150596,18317,0.121630056575208
"[75,80)",1,"CVA",184852,17808,0.0963365286824054
"[80,100]",0,"CVA",190592,32343,0.169697573875084
"[80,100]",1,"CVA",292955,41385,0.141267430151388
"[40,45)",0,"Cancer",285649,5261,0.01841770844638
"[40,45)",1,"Cancer",310989,8953,0.0287887996038445
"[45,50)",0,"Cancer",290960,9194,0.0315988452020896
"[45,50)",1,"Cancer",319703,14793,0.0462710703371567
"[50,55)",0,"Cancer",313712,23604,0.0752409853623706
"[50,55)",1,"Cancer",343985,28254,0.0821373024986555
"[55,60)",0,"Cancer",334353,30544,0.0913525525417747
"[55,60)",1,"Cancer",368232,34401,0.0934220817310826
"[60,65)",0,"Cancer",329869,43032,0.130451785405722
"[60,65)",1,"Cancer",369056,43592,0.118117575652476
"[65,70)",0,"Cancer",269056,49845,0.185258830875357
"[65,70)",1,"Cancer",305014,46311,0.151832374907381
"[70,75)",0,"Cancer",199234,49177,0.246830360279872
"[70,75)",1,"Cancer",240750,44475,0.184735202492212
"[75,80)",0,"Cancer",150596,45836,0.304363993731573
"[75,80)",1,"Cancer",184852,38466,0.208090796961894
"[80,100]",0,"Cancer",190592,64352,0.337642713230356
"[80,100]",1,"Cancer",292955,56222,0.191913433803827
"[40,45)",0,"Chronpain",285649,14176,0.0496273398471551
"[40,45)",1,"Chronpain",310989,21836,0.070214702127728
"[45,50)",0,"Chronpain",290960,16389,0.056327330217212
