"age_group","is_female","category","N","count","percent"
"[45,50)",0,"Vision",56112,253,0.00450883946392928
"[45,50)",1,"Vision",51796,267,0.0051548382114449
"[50,55)",0,"Vision",56983,386,0.00677395012547602
"[50,55)",1,"Vision",53701,354,0.00659205601385449
"[55,60)",0,"Vision",52084,548,0.0105214653252438
"[55,60)",1,"Vision",48163,444,0.00921869484874281
"[60,65)",0,"Vision",46881,703,0.0149954139203515
"[60,65)",1,"Vision",43894,613,0.0139654622499658
"[65,70)",0,"Vision",43151,967,0.0224096776436236
"[65,70)",1,"Vision",41309,870,0.02106078578518
"[70,75)",0,"Vision",36252,1140,0.0314465408805031
"[70,75)",1,"Vision",37439,1152,0.0307700526189268
"[75,80)",0,"Vision",29396,1408,0.0478976731528099
"[75,80)",1,"Vision",31970,1493,0.0467000312793244
"[80,120]",0,"Vision",43290,3271,0.0755601755601756
"[80,120]",1,"Vision",64298,4793,0.0745435316806121
"[40,45)",0,"WgtLoss",56050,190,0.00338983050847458
"[40,45)",1,"WgtLoss",51159,190,0.00371391153071796
"[45,50)",0,"WgtLoss",56112,220,0.00392072996863416
"[45,50)",1,"WgtLoss",51796,229,0.00442119082554637
"[50,55)",0,"WgtLoss",56983,294,0.00515943351525894
"[50,55)",1,"WgtLoss",53701,258,0.00480437980670751
"[55,60)",0,"WgtLoss",52084,334,0.00641271791721066
"[55,60)",1,"WgtLoss",48163,293,0.00608350808712082
"[60,65)",0,"WgtLoss",46881,378,0.00806296794010367
"[60,65)",1,"WgtLoss",43894,293,0.00667517200528546
"[65,70)",0,"WgtLoss",43151,438,0.0101504020764293
"[65,70)",1,"WgtLoss",41309,370,0.00895688590863976
"[70,75)",0,"WgtLoss",36252,479,0.0132130641068079
"[70,75)",1,"WgtLoss",37439,475,0.0126873046822832
"[75,80)",0,"WgtLoss",29396,566,0.0192543203156892
"[75,80)",1,"WgtLoss",31970,609,0.0190491085392556
"[80,120]",0,"WgtLoss",43290,1109,0.0256179256179256
"[80,120]",1,"WgtLoss",64298,1734,0.0269681794146008
