"age_group","is_female","category","N","count","percent"
"[55,60)",0,"Lung",15274,340,0.0222600497577583
"[55,60)",1,"Lung",20274,547,0.0269803689454474
"[60,65)",0,"Lung",21605,590,0.0273084934043046
"[60,65)",1,"Lung",27154,795,0.0292774545186713
"[65,70)",0,"Lung",20753,758,0.0365248397822002
"[65,70)",1,"Lung",22406,790,0.0352584129251093
"[70,75)",0,"Lung",5461,232,0.0424830617103095
"[70,75)",1,"Lung",5638,219,0.0388435615466477
"[40,45)",0,"Muscular",5892,0,0
"[40,45)",1,"Muscular",7047,0,0
"[45,50)",0,"Muscular",11224,0,0
"[45,50)",1,"Muscular",14464,0,0
"[50,55)",0,"Muscular",12609,0,0
"[50,55)",1,"Muscular",17401,0,0
"[55,60)",0,"Muscular",15274,0,0
"[55,60)",1,"Muscular",20274,0,0
"[60,65)",0,"Muscular",21605,0,0
"[60,65)",1,"Muscular",27154,0,0
"[65,70)",0,"Muscular",20753,0,0
"[65,70)",1,"Muscular",22406,0,0
"[70,75)",0,"Muscular",5461,0,0
"[70,75)",1,"Muscular",5638,0,0
"[40,45)",0,"Osteo",5892,0,0
"[40,45)",1,"Osteo",7047,0,0
"[45,50)",0,"Osteo",11224,0,0
"[45,50)",1,"Osteo",14464,21,0.00145188053097345
"[50,55)",0,"Osteo",12609,0,0
"[50,55)",1,"Osteo",17401,69,0.00396528935118671
"[55,60)",0,"Osteo",15274,30,0.00196412203744926
"[55,60)",1,"Osteo",20274,180,0.00887836638058597
"[60,65)",0,"Osteo",21605,42,0.00194399444573016
"[60,65)",1,"Osteo",27154,375,0.013810120055977
"[65,70)",0,"Osteo",20753,75,0.00361393533465041
"[65,70)",1,"Osteo",22406,434,0.0193698116575917
"[70,75)",0,"Osteo",5461,0,0
"[70,75)",1,"Osteo",5638,122,0.0216388790351188
"[40,45)",0,"PD",5892,0,0
"[40,45)",1,"PD",7047,0,0
"[45,50)",0,"PD",11224,0,0
"[45,50)",1,"PD",14464,0,0
"[50,55)",0,"PD",12609,0,0
"[50,55)",1,"PD",17401,0,0
"[55,60)",0,"PD",15274,24,0.00157129762995941
"[55,60)",1,"PD",20274,24,0.00118378218407813
"[60,65)",0,"PD",21605,59,0.00273084934043046
"[60,65)",1,"PD",27154,72,0.00265154305074759
"[65,70)",0,"PD",20753,84,0.00404760757480846
"[65,70)",1,"PD",22406,75,0.00334731768276355
"[70,75)",0,"PD",5461,28,0.00512726606848563
"[70,75)",1,"PD",5638,0,0
"[40,45)",0,"PVD",5892,34,0.00577053632043449
