"age_group","is_female","category","N","count","percent"
"[40,45)",0,"AFIB",6510,101,0.0155145929339478
"[40,45)",1,"AFIB",13069,104,0.00795776264442574
"[45,50)",0,"AFIB",7521,181,0.0240659486770376
"[45,50)",1,"AFIB",13729,152,0.0110714545851846
"[50,55)",0,"AFIB",9542,334,0.0350031439949696
"[50,55)",1,"AFIB",16444,262,0.0159328630503527
"[55,60)",0,"AFIB",12063,555,0.0460084556080577
"[55,60)",1,"AFIB",19021,436,0.0229220335418748
"[60,65)",0,"AFIB",12801,847,0.0661667057261151
"[60,65)",1,"AFIB",18803,619,0.0329202786789342
"[65,70)",0,"AFIB",12266,1146,0.0934289907060166
"[65,70)",1,"AFIB",17867,883,0.049420719762691
"[70,75)",0,"AFIB",11053,1367,0.123676829819958
"[70,75)",1,"AFIB",14077,1070,0.0760105136037508
"[75,80)",0,"AFIB",7352,1291,0.175598476605005
"[75,80)",1,"AFIB",8225,884,0.107477203647416
"[80,100]",0,"AFIB",5447,1289,0.236644024233523
"[80,100]",1,"AFIB",5778,984,0.170301142263759
"[40,45)",0,"Anemia",6510,575,0.0883256528417819
"[40,45)",1,"Anemia",13069,2149,0.164434922335297
"[45,50)",0,"Anemia",7521,887,0.117936444621726
"[45,50)",1,"Anemia",13729,2384,0.17364702454658
"[50,55)",0,"Anemia",9542,1197,0.125445399287361
"[50,55)",1,"Anemia",16444,2605,0.158416443687667
"[55,60)",0,"Anemia",12063,1641,0.136035811987068
"[55,60)",1,"Anemia",19021,2725,0.143262709636717
"[60,65)",0,"Anemia",12801,1932,0.15092570892899
"[60,65)",1,"Anemia",18803,2800,0.148912407594533
"[65,70)",0,"Anemia",12266,2090,0.170389695092125
"[65,70)",1,"Anemia",17867,2872,0.160743269715117
"[70,75)",0,"Anemia",11053,2010,0.181851081154438
"[70,75)",1,"Anemia",14077,2516,0.178731263763586
"[75,80)",0,"Anemia",7352,1528,0.207834602829162
"[75,80)",1,"Anemia",8225,1601,0.194650455927052
"[80,100]",0,"Anemia",5447,1385,0.2542684046264
